formattedAddress,googleMapsUri,airport,distanceFromFlightpath,averageAltitude,distanceFromAirport,path_id,latitude,longitude,displayName,editorialSummary
"7551 8th Ave S, Seattle, WA 98108, USA",https://maps.google.com/?cid=14388533444389784019,SEA,0.26044495679485735,1380.75,6.0129530075644295,SEA0,47.5355286,-122.3227565,Gateway Park North,
"1506 E Spring St, Seattle, WA 98122, USA",https://maps.google.com/?cid=4211058721856812012,SEA,0.17955048283159034,2863.846153846154,11.249779985558199,SEA0,47.611801199999995,-122.3125892,Spring Street Mini Park,"Quaint neighborhood park with open green space featuring play equipment, benches & a picnic table."
"400 Boren Ave, Seattle, WA 98104, USA",https://maps.google.com/?cid=13295038650039470742,SEA,0.2101448096414726,2681.8367346938776,10.800233551547826,SEA0,47.605102200000005,-122.32101519999999,400 Boren Ave,
"6265 Stanley Ave S, Seattle, WA 98108, USA",https://maps.google.com/?cid=422147706777773960,SEA,0.09728375709874436,1607.5555555555557,6.758446302765819,SEA0,47.5467326,-122.31497919999998,Ruby Chow Park,"Modest park offering picnic tables, grassy areas & views of planes taking off & landing."
"901 12th Ave, Seattle, WA 98122, USA",https://maps.google.com/?cid=10019624642571307291,SEA,0.15870955265163092,2796.3728813559323,11.114589021308921,SEA0,47.609695099999996,-122.31986830000001,Ciscoe Morris Biodiversity Garden,
"6430 Corson Ave S, Seattle, WA 98134, USA",https://maps.google.com/?cid=13849966872387440598,SEA,0.21090089325575062,1572.25,6.656578313184714,SEA0,47.5449647,-122.32160169999997,Oxbow Park,
"1514 E Howell St, Seattle, WA 98122, USA",https://maps.google.com/?cid=665995206198426839,SEA,0.2151690174675395,2955.7872340425533,11.66421364235163,SEA0,47.617807,-122.31176829999998,Seven Hills Park,
"2821 12th Ave S, Seattle, WA 98144, USA",https://maps.google.com/?cid=7640020973369354610,SEA,0.03230447810332211,2216.09900990099,8.912284015462074,SEA0,47.5778623,-122.3174484,12th Ave. S Viewpoint,
"1201 15th Ave S, Seattle, WA 98144, USA",https://maps.google.com/?cid=2987425987490073232,SEA,0.10719801190060345,2411.317073170732,9.638450704459691,SEA0,47.5884514,-122.3143629,Beacon Bluff P-Patch Community Gardens,
"12025 14th Ave S, Burien, WA 98168, USA",https://maps.google.com/?cid=2491732886593372068,SEA,0.06393383231847496,575.6697247706422,3.193156200063473,SEA0,47.494957199999995,-122.31621790000001,12025 14th Ave S,
"14th Ave, Seattle, WA 98122, USA",https://maps.google.com/?cid=13254723242416315760,SEA,0.11323622748377057,2661.126984126984,10.63577908575884,SEA0,47.602894299999996,-122.3140969,14th Avenue,
